ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E),
2020-11-03	12	00000	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		7608			,
2020-11-03	12	00000	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			7813			,
2020-11-03	12	00000	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			18988			,
2020-11-03	12	00000	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		19419			,
2020-11-03	12	00000	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			812			,
2020-11-03	12	00000	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		748			,
2020-11-03	12	00000	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			503			,
2020-11-03	12	00000	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1253			,
2020-11-03	12	00000	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			1321			,
2020-11-03	12	00000	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			3461			,
2020-11-03	12	00000	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		3520			,
2020-11-03	12	00000	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			124			,
2020-11-03	12	00000	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		146			,
2020-11-03	12	00000	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			73			,
2020-11-03	12	00000	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2688			,
2020-11-03	12	00000	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			2829			,
2020-11-03	12	00000	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			6684			,
2020-11-03	12	00000	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		6833			,
2020-11-03	12	00000	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			226			,
2020-11-03	12	00000	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		283			,
2020-11-03	12	00000	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			149			,
2020-11-03	12	00000	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1096			,
2020-11-03	12	00000	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			1124			,
2020-11-03	12	00000	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			1818			,
2020-11-03	12	00000	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		1830			,
2020-11-03	12	00000	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			68			,
2020-11-03	12	00000	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		95			,
2020-11-03	12	00000	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			72			,
2020-11-03	12	00000	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2555			,
2020-11-03	12	00000	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			2646			,
2020-11-03	12	00000	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			7960			,
2020-11-03	12	00000	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		8075			,
2020-11-03	12	00000	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			311			,
2020-11-03	12	00000	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		298			,
2020-11-03	12	00000	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			199			,
2020-11-03	12	00000	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1055			,
2020-11-03	12	00000	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			1093			,
2020-11-03	12	00000	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			2870			,
2020-11-03	12	00000	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		2902			,
2020-11-03	12	00000	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			137			,
2020-11-03	12	00000	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		160			,
2020-11-03	12	00000	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			72			,
2020-11-03	12	00000	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		3642			,
2020-11-03	12	00000	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			3706			,
2020-11-03	12	00000	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			8509			,
2020-11-03	12	00000	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		8595			,
2020-11-03	12	00000	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			451			,
2020-11-03	12	00000	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		337			,
2020-11-03	12	00000	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			292			,
2020-11-03	12	00000	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		4119			,
2020-11-03	12	00000	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			4271			,
2020-11-03	12	00000	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			8382			,
2020-11-03	12	00000	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		8569			,
2020-11-03	12	00000	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			299			,
2020-11-03	12	00000	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		338			,
2020-11-03	12	00000	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			220			,
